"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.765338072E1,2.573766746E-2,1.795651205E-2,9.938929558E0
3.765539098E1,3.052607179E-2,3.232172132E-2,9.934141159E0
3.765740124E1,3.531447425E-2,2.753331885E-2,9.934141159E0
3.765941150E1,1.616086066E-2,2.274491638E-2,9.934141159E0
3.766142176E1,1.137245819E-2,2.753331885E-2,9.929352760E0
3.766343203E1,6.584054790E-3,3.232172132E-2,9.919775963E0
3.766544229E1,1.137245819E-2,1.316810958E-2,9.919775963E0
3.766745255E1,6.584054790E-3,4.189852998E-2,9.914987564E0
3.766946281E1,2.094926499E-2,3.232172132E-2,9.919775963E0
3.767147307E1,2.094926499E-2,1.316810958E-2,9.914987564E0
3.767348333E1,2.094926499E-2,2.753331885E-2,9.924564362E0
3.767549359E1,1.616086066E-2,2.274491638E-2,9.929352760E0
3.767750385E1,6.584054790E-3,3.232172132E-2,9.948506355E0
3.767951411E1,-2.992752008E-3,2.274491638E-2,9.934141159E0
3.768152437E1,1.137245819E-2,1.795651205E-2,9.919775963E0
3.768353463E1,1.616086066E-2,2.753331885E-2,9.919775963E0
3.768554489E1,6.584054790E-3,3.711012751E-2,9.929352760E0
3.768755515E1,1.137245819E-2,2.753331885E-2,9.914987564E0
3.768956541E1,3.052607179E-2,2.274491638E-2,9.905410767E0
3.769157567E1,2.573766746E-2,3.711012751E-2,9.919775963E0
3.769358593E1,1.137245819E-2,3.232172132E-2,9.900622368E0
3.769559619E1,1.616086066E-2,1.316810958E-2,9.934141159E0
3.769760645E1,-2.992752008E-3,1.795651205E-2,9.934141159E0
3.769961671E1,6.584054790E-3,3.591302549E-3,9.953294754E0
3.770162697E1,-7.781155407E-3,8.379706182E-3,9.938929558E0
3.770363723E1,6.584054790E-3,4.668693244E-2,9.938929558E0
3.770564749E1,1.137245819E-2,4.189852998E-2,9.919775963E0
3.770765775E1,3.052607179E-2,3.711012751E-2,9.929352760E0
3.770966802E1,2.094926499E-2,3.232172132E-2,9.900622368E0
3.771167828E1,-2.992752008E-3,2.753331885E-2,9.924564362E0
3.771368854E1,2.573766746E-2,3.711012751E-2,9.934141159E0
3.771569880E1,1.795651275E-3,2.274491638E-2,9.919775963E0
3.771770906E1,2.094926499E-2,1.316810958E-2,9.919775963E0
3.771971932E1,1.616086066E-2,2.274491638E-2,9.910199165E0
3.772172958E1,6.584054790E-3,2.753331885E-2,9.934141159E0
3.772373984E1,3.052607179E-2,3.232172132E-2,9.938929558E0
3.772575010E1,1.616086066E-2,3.711012751E-2,9.938929558E0
3.772776036E1,2.094926499E-2,2.274491638E-2,9.938929558E0
3.772977062E1,1.137245819E-2,2.274491638E-2,9.929352760E0
3.773178088E1,2.573766746E-2,4.668693244E-2,9.934141159E0
3.773379114E1,2.094926499E-2,2.753331885E-2,9.934141159E0
3.773580140E1,1.137245819E-2,1.795651205E-2,9.919775963E0
3.773781166E1,1.795651275E-3,3.232172132E-2,9.943717957E0
3.773982192E1,2.094926499E-2,1.316810958E-2,9.943717957E0
3.774183218E1,3.531447425E-2,1.795651205E-2,9.934141159E0
3.774384244E1,3.052607179E-2,1.795651205E-2,9.929352760E0
3.774585270E1,1.616086066E-2,2.274491638E-2,9.938929558E0
3.774786296E1,6.584054790E-3,4.189852998E-2,9.924564362E0
3.774987322E1,1.137245819E-2,2.274491638E-2,9.905410767E0
3.775188348E1,1.137245819E-2,3.711012751E-2,9.919775963E0
3.775389374E1,1.795651275E-3,3.232172132E-2,9.919775963E0
3.775590400E1,6.584054790E-3,4.189852998E-2,9.919775963E0
3.775791427E1,6.584054790E-3,2.274491638E-2,9.958083153E0
3.775992452E1,6.584054790E-3,3.711012751E-2,9.953294754E0
3.776193478E1,6.584054790E-3,1.795651205E-2,9.938929558E0
3.776394505E1,-2.992752008E-3,2.274491638E-2,9.953294754E0
3.776595531E1,2.094926499E-2,3.232172132E-2,9.910199165E0
3.776796557E1,6.584054790E-3,2.274491638E-2,9.910199165E0
3.776997583E1,3.052607179E-2,1.316810958E-2,9.924564362E0
3.777198609E1,3.531447425E-2,3.232172132E-2,9.914987564E0
3.777399635E1,1.616086066E-2,4.189852998E-2,9.914987564E0
3.777600661E1,2.094926499E-2,5.147533491E-2,9.919775963E0
3.777801687E1,6.584054790E-3,2.274491638E-2,9.929352760E0
3.778002713E1,1.795651275E-3,3.232172132E-2,9.943717957E0
3.778203739E1,6.584054790E-3,1.316810958E-2,9.934141159E0
3.778404765E1,2.573766746E-2,4.189852998E-2,9.929352760E0
3.778605791E1,6.584054790E-3,1.795651205E-2,9.924564362E0
3.778806817E1,1.616086066E-2,2.274491638E-2,9.948506355E0
3.779007843E1,1.616086066E-2,1.795651205E-2,9.938929558E0
3.779208869E1,2.094926499E-2,1.795651205E-2,9.938929558E0
3.779409895E1,1.137245819E-2,4.668693244E-2,9.929352760E0
3.779610921E1,1.137245819E-2,4.668693244E-2,9.934141159E0
3.779811947E1,1.795651275E-3,2.753331885E-2,9.914987564E0
3.780012973E1,1.616086066E-2,1.316810958E-2,9.910199165E0
3.780213999E1,3.052607179E-2,2.753331885E-2,9.900622368E0
3.780415025E1,3.531447425E-2,2.274491638E-2,9.924564362E0
3.780616052E1,1.616086066E-2,2.274491638E-2,9.948506355E0
3.780817078E1,6.584054790E-3,3.711012751E-2,9.929352760E0
3.781018104E1,1.795651275E-3,1.795651205E-2,9.938929558E0
3.781219130E1,-1.256955881E-2,3.232172132E-2,9.929352760E0
3.781420156E1,-2.992752008E-3,2.274491638E-2,9.934141159E0
3.781621182E1,6.584054790E-3,3.711012751E-2,9.919775963E0
3.781822208E1,3.531447425E-2,3.232172132E-2,9.929352760E0
3.782023234E1,2.094926499E-2,3.711012751E-2,9.919775963E0
3.782224260E1,3.052607179E-2,2.274491638E-2,9.929352760E0
3.782425286E1,4.010287672E-2,3.232172132E-2,9.934141159E0
3.782626312E1,2.573766746E-2,3.232172132E-2,9.924564362E0
3.782827338E1,2.573766746E-2,2.753331885E-2,9.910199165E0
3.783028364E1,6.584054790E-3,4.668693244E-2,9.905410767E0
3.783229390E1,1.616086066E-2,3.711012751E-2,9.910199165E0
3.783430416E1,1.137245819E-2,4.189852998E-2,9.919775963E0
3.783631442E1,1.137245819E-2,3.232172132E-2,9.948506355E0
3.783832468E1,1.616086066E-2,3.711012751E-2,9.938929558E0
3.784033494E1,-2.992752008E-3,3.232172132E-2,9.953294754E0
3.784234520E1,2.094926499E-2,8.379706182E-3,9.948506355E0
3.784435546E1,1.137245819E-2,1.795651205E-2,9.948506355E0
3.784636572E1,2.094926499E-2,2.274491638E-2,9.934141159E0
3.784837598E1,1.616086066E-2,2.274491638E-2,9.914987564E0
3.785038624E1,1.616086066E-2,3.711012751E-2,9.924564362E0
3.785239650E1,2.094926499E-2,2.274491638E-2,9.905410767E0
3.785440676E1,6.584054790E-3,4.668693244E-2,9.919775963E0
3.785641703E1,2.573766746E-2,2.753331885E-2,9.919775963E0
3.785842729E1,-2.992752008E-3,2.753331885E-2,9.900622368E0
3.786043755E1,6.584054790E-3,1.316810958E-2,9.910199165E0
3.786244781E1,-2.992752008E-3,2.753331885E-2,9.919775963E0
3.786445807E1,1.137245819E-2,3.591302549E-3,9.934141159E0
3.786646833E1,-2.214636654E-2,2.274491638E-2,9.948506355E0
3.786847859E1,1.795651275E-3,1.795651205E-2,9.938929558E0
3.787048885E1,1.616086066E-2,4.189852998E-2,9.919775963E0
3.787249911E1,6.584054790E-3,4.668693244E-2,9.934141159E0
3.787450937E1,1.616086066E-2,2.274491638E-2,9.910199165E0
3.787651963E1,1.616086066E-2,4.668693244E-2,9.924564362E0
3.787852989E1,6.584054790E-3,4.668693244E-2,9.910199165E0
3.788054015E1,1.137245819E-2,2.753331885E-2,9.929352760E0
3.788255041E1,2.094926499E-2,1.795651205E-2,9.929352760E0
3.788456067E1,3.531447425E-2,2.274491638E-2,9.919775963E0
3.788657093E1,1.616086066E-2,2.274491638E-2,9.934141159E0
3.788858119E1,-2.992752008E-3,1.316810958E-2,9.924564362E0
3.789059145E1,-2.992752008E-3,1.795651205E-2,9.943717957E0
3.789260171E1,-2.992752008E-3,3.711012751E-2,9.919775963E0
3.789461197E1,2.573766746E-2,2.753331885E-2,9.934141159E0
3.789662223E1,2.094926499E-2,3.232172132E-2,9.924564362E0
3.789863249E1,1.137245819E-2,3.232172132E-2,9.938929558E0
3.790064275E1,2.094926499E-2,3.711012751E-2,9.910199165E0
3.790265302E1,1.137245819E-2,1.795651205E-2,9.905410767E0
3.790466328E1,2.094926499E-2,1.795651205E-2,9.924564362E0
3.790667354E1,1.137245819E-2,3.591302549E-3,9.900622368E0
3.790868380E1,6.584054790E-3,1.316810958E-2,9.900622368E0
3.791069406E1,1.137245819E-2,3.232172132E-2,9.910199165E0
3.791270432E1,6.584054790E-3,2.274491638E-2,9.934141159E0
3.791471458E1,1.616086066E-2,2.753331885E-2,9.943717957E0
3.791672484E1,2.094926499E-2,2.753331885E-2,9.924564362E0
3.791873510E1,3.052607179E-2,4.668693244E-2,9.934141159E0
3.792074536E1,6.584054790E-3,4.189852998E-2,9.934141159E0
3.792275562E1,1.795651275E-3,1.316810958E-2,9.919775963E0
3.792476588E1,1.795651275E-3,1.795651205E-2,9.914987564E0
3.792677614E1,1.137245819E-2,2.274491638E-2,9.924564362E0
3.792878640E1,1.616086066E-2,1.795651205E-2,9.919775963E0
3.793079666E1,2.094926499E-2,2.274491638E-2,9.895833969E0
3.793280692E1,2.573766746E-2,3.711012751E-2,9.910199165E0
3.793481718E1,3.531447425E-2,2.274491638E-2,9.924564362E0
3.793682744E1,4.010287672E-2,2.753331885E-2,9.919775963E0
3.793883770E1,2.573766746E-2,2.753331885E-2,9.938929558E0
3.794084796E1,1.795651275E-3,2.753331885E-2,9.934141159E0
3.794285822E1,1.137245819E-2,3.232172132E-2,9.953294754E0
3.794486848E1,-1.256955881E-2,3.232172132E-2,9.924564362E0
3.794687874E1,1.795651275E-3,2.753331885E-2,9.938929558E0
3.794888900E1,6.584054790E-3,3.232172132E-2,9.938929558E0
3.795089927E1,-2.992752008E-3,2.274491638E-2,9.929352760E0
3.795290952E1,2.094926499E-2,8.379706182E-3,9.934141159E0
3.795491978E1,6.584054790E-3,3.591302549E-3,9.924564362E0
3.795693005E1,3.531447425E-2,1.795651205E-2,9.943717957E0
3.795894031E1,3.531447425E-2,1.316810958E-2,9.910199165E0
3.796095057E1,6.584054790E-3,2.753331885E-2,9.924564362E0
3.796296083E1,6.584054790E-3,4.668693244E-2,9.905410767E0
3.796497109E1,1.137245819E-2,3.711012751E-2,9.895833969E0
3.796698135E1,6.584054790E-3,4.189852998E-2,9.905410767E0
3.796899161E1,3.052607179E-2,4.189852998E-2,9.919775963E0
3.797100187E1,6.584054790E-3,3.711012751E-2,9.943717957E0
3.797301213E1,6.584054790E-3,2.753331885E-2,9.958083153E0
3.797502239E1,1.795651275E-3,3.591302549E-3,9.967659950E0
3.797703265E1,-2.992752008E-3,1.795651205E-2,9.953294754E0
3.797904291E1,1.137245819E-2,2.753331885E-2,9.943717957E0
3.798105317E1,3.052607179E-2,1.795651205E-2,9.929352760E0
3.798306343E1,1.137245819E-2,5.147533491E-2,9.910199165E0
3.798507369E1,1.616086066E-2,3.232172132E-2,9.900622368E0
3.798708395E1,2.094926499E-2,3.232172132E-2,9.919775963E0
3.798909421E1,1.616086066E-2,2.753331885E-2,9.910199165E0
3.799110447E1,1.616086066E-2,2.274491638E-2,9.924564362E0
3.799311473E1,1.137245819E-2,2.274491638E-2,9.914987564E0
3.799512499E1,2.094926499E-2,8.379706182E-3,9.919775963E0
3.799713525E1,1.616086066E-2,3.591302549E-3,9.943717957E0
3.799914552E1,1.616086066E-2,3.232172132E-2,9.948506355E0
3.800115578E1,-2.992752008E-3,3.232172132E-2,9.943717957E0
3.800316604E1,-7.781155407E-3,4.189852998E-2,9.929352760E0
3.800517630E1,1.795651275E-3,3.232172132E-2,9.943717957E0
3.800718656E1,1.137245819E-2,4.668693244E-2,9.910199165E0
3.800919682E1,1.616086066E-2,2.753331885E-2,9.919775963E0
3.801120708E1,3.531447425E-2,3.232172132E-2,9.910199165E0
3.801321734E1,2.573766746E-2,3.711012751E-2,9.938929558E0
3.801522760E1,3.052607179E-2,8.379706182E-3,9.919775963E0
3.801723786E1,1.137245819E-2,3.591302549E-3,9.914987564E0
3.801924812E1,1.795651275E-3,1.795651205E-2,9.905410767E0
3.802125838E1,1.616086066E-2,1.795651205E-2,9.910199165E0
3.802326864E1,6.584054790E-3,3.232172132E-2,9.919775963E0
3.802527890E1,1.137245819E-2,4.189852998E-2,9.919775963E0
3.802728916E1,1.616086066E-2,3.232172132E-2,9.938929558E0
3.802929942E1,1.616086066E-2,3.232172132E-2,9.934141159E0
3.803130968E1,1.616086066E-2,2.753331885E-2,9.938929558E0
3.803331994E1,2.573766746E-2,2.274491638E-2,9.948506355E0
3.803533020E1,-7.781155407E-3,1.316810958E-2,9.934141159E0
3.803734046E1,1.616086066E-2,1.316810958E-2,9.943717957E0
3.803935072E1,6.584054790E-3,2.753331885E-2,9.900622368E0
3.804136098E1,1.616086066E-2,2.753331885E-2,9.895833969E0
3.804337124E1,3.052607179E-2,5.147533491E-2,9.910199165E0
3.804538150E1,1.616086066E-2,3.711012751E-2,9.914987564E0
3.804739176E1,3.531447425E-2,3.711012751E-2,9.910199165E0
3.804940202E1,1.137245819E-2,2.274491638E-2,9.948506355E0
3.805141229E1,6.584054790E-3,2.274491638E-2,9.929352760E0
3.805342255E1,1.795651275E-3,2.753331885E-2,9.948506355E0
3.805543281E1,-2.992752008E-3,2.274491638E-2,9.943717957E0
3.805744307E1,1.137245819E-2,1.795651205E-2,9.929352760E0
3.805945333E1,2.094926499E-2,2.753331885E-2,9.938929558E0
3.806146359E1,1.795651275E-3,2.753331885E-2,9.919775963E0
3.806347385E1,2.094926499E-2,4.189852998E-2,9.914987564E0
3.806548411E1,1.616086066E-2,2.753331885E-2,9.910199165E0
3.806749437E1,2.094926499E-2,3.711012751E-2,9.910199165E0
3.806950463E1,3.052607179E-2,1.795651205E-2,9.924564362E0
3.807151489E1,1.616086066E-2,-1.197100850E-3,9.905410767E0
3.807352515E1,2.573766746E-2,3.232172132E-2,9.924564362E0
3.807553541E1,1.616086066E-2,2.274491638E-2,9.929352760E0
3.807754567E1,2.094926499E-2,2.753331885E-2,9.914987564E0
3.807955593E1,-2.992752008E-3,3.232172132E-2,9.934141159E0
3.808156619E1,6.584054790E-3,2.274491638E-2,9.938929558E0
3.808357645E1,2.094926499E-2,3.232172132E-2,9.934141159E0
3.808558671E1,6.584054790E-3,2.274491638E-2,9.934141159E0
3.808759697E1,2.094926499E-2,3.711012751E-2,9.924564362E0
3.808960723E1,1.616086066E-2,2.753331885E-2,9.924564362E0
3.809161749E1,-2.992752008E-3,2.753331885E-2,9.919775963E0
3.809362775E1,1.616086066E-2,1.316810958E-2,9.919775963E0
3.809563802E1,1.137245819E-2,2.753331885E-2,9.924564362E0
3.809764828E1,1.137245819E-2,3.232172132E-2,9.929352760E0
3.809965854E1,1.616086066E-2,3.232172132E-2,9.910199165E0
3.810166880E1,2.094926499E-2,3.711012751E-2,9.900622368E0
3.810367906E1,2.094926499E-2,4.189852998E-2,9.924564362E0
3.810568572E1,3.531447425E-2,2.753331885E-2,9.905410767E0
3.810769239E1,6.584054790E-3,4.189852998E-2,9.919775963E0
3.810969947E1,-7.781155407E-3,2.753331885E-2,9.929352760E0
3.811170708E1,1.616086066E-2,8.379706182E-3,9.958083153E0
3.811371531E1,1.795651275E-3,1.795651205E-2,9.948506355E0
3.811572421E1,6.584054790E-3,1.795651205E-2,9.929352760E0
3.811773385E1,-1.735796221E-2,3.232172132E-2,9.919775963E0
3.811974416E1,1.795651275E-3,4.189852998E-2,9.919775963E0
3.812175515E1,2.094926499E-2,3.232172132E-2,9.924564362E0
3.812376676E1,1.616086066E-2,3.711012751E-2,9.914987564E0
3.812577890E1,-2.992752008E-3,2.274491638E-2,9.891045570E0
3.812779145E1,1.616086066E-2,2.274491638E-2,9.929352760E0
3.812980432E1,6.584054790E-3,8.379706182E-3,9.934141159E0
3.813181739E1,1.616086066E-2,2.753331885E-2,9.938929558E0
3.813383057E1,1.795651275E-3,2.274491638E-2,9.924564362E0
3.813584369E1,1.137245819E-2,2.753331885E-2,9.929352760E0
3.813785395E1,2.094926499E-2,4.189852998E-2,9.943717957E0
3.813986421E1,1.616086066E-2,3.232172132E-2,9.914987564E0
3.814187447E1,6.584054790E-3,3.232172132E-2,9.914987564E0
3.814388473E1,2.094926499E-2,3.711012751E-2,9.905410767E0
3.814589499E1,1.795651275E-3,2.274491638E-2,9.934141159E0
3.814790525E1,1.616086066E-2,3.711012751E-2,9.919775963E0
3.814991552E1,6.584054790E-3,3.711012751E-2,9.919775963E0
3.815192578E1,1.137245819E-2,2.274491638E-2,9.905410767E0
3.815393604E1,1.795651275E-3,2.274491638E-2,9.929352760E0
3.815594630E1,2.573766746E-2,3.711012751E-2,9.924564362E0
3.815795656E1,2.573766746E-2,1.795651205E-2,9.900622368E0
3.815996682E1,1.137245819E-2,2.753331885E-2,9.914987564E0
3.816197708E1,2.573766746E-2,3.711012751E-2,9.929352760E0
3.816398734E1,3.052607179E-2,2.753331885E-2,9.938929558E0
3.816599760E1,1.795651275E-3,2.753331885E-2,9.929352760E0
3.816800786E1,3.052607179E-2,3.711012751E-2,9.934141159E0
3.817001812E1,2.573766746E-2,1.795651205E-2,9.934141159E0
3.817202838E1,6.584054790E-3,1.795651205E-2,9.938929558E0
3.817403864E1,1.616086066E-2,1.316810958E-2,9.919775963E0
3.817604890E1,6.584054790E-3,2.753331885E-2,9.914987564E0
3.817805916E1,3.052607179E-2,3.711012751E-2,9.934141159E0
3.818006942E1,1.616086066E-2,2.274491638E-2,9.919775963E0
3.818207968E1,2.094926499E-2,8.379706182E-3,9.886257172E0
3.818408994E1,6.584054790E-3,1.316810958E-2,9.924564362E0
3.818610020E1,1.137245819E-2,1.795651205E-2,9.924564362E0
3.818811046E1,6.584054790E-3,1.795651205E-2,9.924564362E0
3.819012072E1,6.584054790E-3,2.274491638E-2,9.905410767E0
3.819213098E1,-7.781155407E-3,4.189852998E-2,9.914987564E0
3.819414124E1,1.795651275E-3,3.711012751E-2,9.929352760E0
3.819615150E1,1.616086066E-2,3.711012751E-2,9.938929558E0
3.819816176E1,1.616086066E-2,2.753331885E-2,9.919775963E0
3.820017202E1,2.094926499E-2,3.232172132E-2,9.943717957E0
3.820218228E1,1.795651275E-3,8.379706182E-3,9.938929558E0
3.820419255E1,2.094926499E-2,4.189852998E-2,9.948506355E0
3.820620281E1,1.616086066E-2,3.232172132E-2,9.919775963E0
3.820821307E1,2.094926499E-2,2.753331885E-2,9.919775963E0
3.821022333E1,1.616086066E-2,3.711012751E-2,9.924564362E0
3.821223359E1,2.094926499E-2,2.274491638E-2,9.919775963E0
3.821424385E1,2.094926499E-2,4.189852998E-2,9.919775963E0
3.821625411E1,2.573766746E-2,2.753331885E-2,9.919775963E0
3.821826437E1,3.052607179E-2,2.274491638E-2,9.943717957E0
3.822027463E1,1.795651275E-3,1.316810958E-2,9.929352760E0
3.822228489E1,6.584054790E-3,4.668693244E-2,9.919775963E0
3.822429515E1,1.137245819E-2,2.753331885E-2,9.943717957E0
3.822630541E1,1.137245819E-2,4.189852998E-2,9.943717957E0
3.822831567E1,1.137245819E-2,3.232172132E-2,9.943717957E0
3.823032593E1,2.094926499E-2,4.189852998E-2,9.914987564E0
3.823233619E1,2.094926499E-2,2.753331885E-2,9.910199165E0
3.823434645E1,2.573766746E-2,3.711012751E-2,9.919775963E0
3.823635671E1,3.052607179E-2,2.274491638E-2,9.919775963E0
3.823836697E1,1.795651275E-3,3.232172132E-2,9.905410767E0
3.824037723E1,1.137245819E-2,4.189852998E-2,9.914987564E0
3.824238749E1,1.137245819E-2,2.753331885E-2,9.910199165E0
3.824439775E1,3.052607179E-2,3.232172132E-2,9.924564362E0
3.824640802E1,1.616086066E-2,2.274491638E-2,9.910199165E0
3.824841828E1,1.616086066E-2,3.711012751E-2,9.934141159E0
3.825042854E1,1.616086066E-2,4.668693244E-2,9.914987564E0
3.825243880E1,1.616086066E-2,1.795651205E-2,9.938929558E0
3.825444906E1,2.094926499E-2,2.753331885E-2,9.934141159E0
3.825645932E1,3.052607179E-2,2.753331885E-2,9.934141159E0
3.825846958E1,1.137245819E-2,3.232172132E-2,9.924564362E0
3.826047984E1,1.616086066E-2,3.232172132E-2,9.924564362E0
3.826249010E1,2.573766746E-2,3.232172132E-2,9.924564362E0
3.826450036E1,2.573766746E-2,3.711012751E-2,9.905410767E0
3.826651062E1,3.052607179E-2,2.274491638E-2,9.900622368E0
3.826852088E1,2.094926499E-2,2.274491638E-2,9.919775963E0
3.827053114E1,6.584054790E-3,3.232172132E-2,9.924564362E0
3.827254140E1,6.584054790E-3,2.753331885E-2,9.929352760E0
3.827455166E1,1.616086066E-2,3.711012751E-2,9.943717957E0
3.827656192E1,-2.992752008E-3,1.795651205E-2,9.919775963E0
3.827857218E1,1.616086066E-2,4.189852998E-2,9.910199165E0
3.828058244E1,6.584054790E-3,2.274491638E-2,9.938929558E0
3.828259270E1,1.795651275E-3,1.795651205E-2,9.953294754E0
3.828460296E1,6.584054790E-3,3.232172132E-2,9.929352760E0
3.828661322E1,2.094926499E-2,3.711012751E-2,9.919775963E0
3.828862348E1,1.616086066E-2,4.189852998E-2,9.910199165E0
3.829063374E1,3.531447425E-2,2.753331885E-2,9.910199165E0
3.829264400E1,1.795651275E-3,3.711012751E-2,9.929352760E0
3.829465427E1,1.616086066E-2,2.753331885E-2,9.914987564E0
3.829666453E1,2.094926499E-2,3.711012751E-2,9.924564362E0
3.829867478E1,6.584054790E-3,2.753331885E-2,9.924564362E0
3.830068505E1,6.584054790E-3,1.795651205E-2,9.943717957E0
3.830269531E1,1.616086066E-2,4.189852998E-2,9.910199165E0
3.830470557E1,6.584054790E-3,3.232172132E-2,9.938929558E0
3.830671583E1,1.795651275E-3,2.274491638E-2,9.924564362E0
3.830872609E1,3.052607179E-2,2.274491638E-2,9.934141159E0
3.831073635E1,3.531447425E-2,3.232172132E-2,9.934141159E0
3.831274661E1,1.616086066E-2,3.232172132E-2,9.919775963E0
3.831475687E1,1.616086066E-2,2.274491638E-2,9.919775963E0
3.831676713E1,1.616086066E-2,8.379706182E-3,9.934141159E0
3.831877739E1,1.137245819E-2,2.274491638E-2,9.929352760E0
3.832078765E1,1.137245819E-2,1.316810958E-2,9.919775963E0
3.832279791E1,1.795651275E-3,2.274491638E-2,9.934141159E0
3.832480817E1,1.616086066E-2,4.189852998E-2,9.938929558E0
3.832681843E1,-7.781155407E-3,4.668693244E-2,9.924564362E0
3.832882869E1,1.137245819E-2,3.232172132E-2,9.929352760E0
3.833083895E1,2.094926499E-2,4.668693244E-2,9.934141159E0
3.833284921E1,1.137245819E-2,1.795651205E-2,9.943717957E0
3.833485947E1,1.616086066E-2,8.379706182E-3,9.924564362E0
3.833686973E1,1.795651275E-3,3.232172132E-2,9.929352760E0
3.833887999E1,1.616086066E-2,3.232172132E-2,9.948506355E0
3.834089025E1,2.094926499E-2,3.232172132E-2,9.938929558E0
3.834290052E1,6.584054790E-3,2.753331885E-2,9.924564362E0
3.834491078E1,6.584054790E-3,2.753331885E-2,9.919775963E0
3.834692104E1,2.573766746E-2,2.753331885E-2,9.914987564E0
3.834893130E1,1.616086066E-2,2.274491638E-2,9.914987564E0
3.835094156E1,1.616086066E-2,2.753331885E-2,9.934141159E0
3.835295182E1,1.137245819E-2,3.711012751E-2,9.943717957E0
3.835496234E1,2.094926499E-2,1.795651205E-2,9.934141159E0
3.835697255E1,-2.992752008E-3,3.232172132E-2,9.934141159E0
3.835898275E1,-7.781155407E-3,3.711012751E-2,9.919775963E0
3.836099296E1,2.094926499E-2,2.753331885E-2,9.934141159E0
3.836300317E1,6.584054790E-3,3.711012751E-2,9.914987564E0
3.836501338E1,2.573766746E-2,2.274491638E-2,9.910199165E0
3.836702359E1,2.094926499E-2,3.232172132E-2,9.910199165E0
3.836903380E1,3.052607179E-2,2.274491638E-2,9.924564362E0
3.837104400E1,1.616086066E-2,8.379706182E-3,9.924564362E0
3.837305421E1,1.616086066E-2,3.232172132E-2,9.919775963E0
3.837506442E1,1.616086066E-2,3.711012751E-2,9.929352760E0
3.837707463E1,6.584054790E-3,3.711012751E-2,9.934141159E0
3.837908484E1,-2.992752008E-3,3.711012751E-2,9.943717957E0
3.838109505E1,1.137245819E-2,4.189852998E-2,9.929352760E0
3.838310525E1,1.795651275E-3,3.232172132E-2,9.938929558E0
3.838511546E1,1.137245819E-2,2.274491638E-2,9.924564362E0
3.838712567E1,2.094926499E-2,4.189852998E-2,9.929352760E0
