"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.555389843E1,1.771000773E-2,-6.125266105E-2,5.219791830E-2
5.555590859E1,2.197106183E-2,-6.444845349E-2,5.006739125E-2
5.555791874E1,2.516685426E-2,-6.444845349E-2,4.687159881E-2
5.555992890E1,2.836264484E-2,-6.444845349E-2,4.474107176E-2
5.556193906E1,3.155843541E-2,-6.551371515E-2,3.728422895E-2
5.556394921E1,3.155843541E-2,-6.338318437E-2,3.089264594E-2
5.556595937E1,3.049317189E-2,-6.444845349E-2,2.343579940E-2
5.556796952E1,2.836264484E-2,-6.338318437E-2,1.384842768E-2
5.556997968E1,2.623211779E-2,-6.231792271E-2,7.456845604E-3
5.557198984E1,2.303632535E-2,-6.231792271E-2,-1.065263641E-3
5.557399999E1,1.771000773E-2,-6.125266105E-2,-1.278316416E-2
5.557601015E1,1.131842658E-2,-5.912213027E-2,-2.237053588E-2
5.557802031E1,2.796316985E-3,-5.699160323E-2,-3.302317113E-2
5.558003046E1,-4.660528619E-3,-5.699160323E-2,-4.154528305E-2
5.558204062E1,-1.424790081E-2,-5.379581451E-2,-5.219791830E-2
5.558405083E1,-2.596580051E-2,-5.379581451E-2,-6.072002649E-2
5.558606104E1,-3.555317223E-2,-5.379581451E-2,-6.817687303E-2
5.558807124E1,-4.727107286E-2,-5.486107618E-2,-7.350318879E-2
5.559008145E1,-5.898897350E-2,-5.486107618E-2,-7.989477366E-2
5.559209166E1,-6.964161247E-2,-5.699160323E-2,-8.309056610E-2
5.559410187E1,-8.029424399E-2,-6.231792271E-2,-8.841688186E-2
5.559611208E1,-9.201214463E-2,-6.231792271E-2,-9.161267430E-2
5.559812228E1,-9.946899116E-2,-6.764423847E-2,-9.587372839E-2
5.560013249E1,-1.101216301E-1,-6.870950758E-2,-9.800425172E-2
5.560214270E1,-1.197090000E-1,-6.977476925E-2,-1.012000442E-1
5.560415291E1,-1.239700541E-1,-7.190529257E-2,-1.054610983E-1
5.560616312E1,-1.314269006E-1,-7.297056168E-2,-1.097221524E-1
5.560817333E1,-1.335574239E-1,-7.297056168E-2,-1.150484756E-1
5.561018354E1,-1.356879622E-1,-7.297056168E-2,-1.203747913E-1
5.561219374E1,-1.335574239E-1,-7.297056168E-2,-1.278316379E-1
5.561420395E1,-1.324921697E-1,-7.297056168E-2,-1.352884769E-1
5.561621416E1,-1.261005849E-1,-7.297056168E-2,-1.427453309E-1
5.561822437E1,-1.197090000E-1,-7.616634667E-2,-1.491369158E-1
5.562023458E1,-1.101216301E-1,-7.510108501E-2,-1.555284858E-1
5.562224479E1,-9.627319872E-2,-8.042740822E-2,-1.629853398E-1
5.562425499E1,-8.349003643E-2,-8.149266988E-2,-1.683116555E-1
5.562626520E1,-6.751108170E-2,-8.575372398E-2,-1.736379713E-1
5.562827541E1,-5.366265774E-2,-8.788424730E-2,-1.800295562E-1
5.563028562E1,-3.342264518E-2,-8.894951642E-2,-1.832253486E-1
5.563229583E1,-1.531316526E-2,-8.681898564E-2,-1.885516644E-1
5.563430604E1,2.796316985E-3,-8.681898564E-2,-1.938779801E-1
5.563631624E1,2.516685426E-2,-8.362319320E-2,-1.949432492E-1
5.563832645E1,4.434159771E-2,-7.723161578E-2,-2.002695650E-1
5.564033666E1,6.245107949E-2,-7.297056168E-2,-2.034653574E-1
5.564234687E1,7.843003422E-2,-6.231792271E-2,-2.066611499E-1
5.564435708E1,9.867004305E-2,-5.592634156E-2,-2.077264041E-1
5.564636729E1,1.157142594E-1,-4.314317927E-2,-2.077264041E-1
5.564837749E1,1.338237375E-1,-2.822948620E-2,-2.098569423E-1
5.565038770E1,1.498026997E-1,-1.225053146E-2,-2.130527347E-1
5.565239791E1,1.700427085E-1,3.728422802E-3,-2.130527347E-1
5.565440812E1,1.849564016E-1,1.864211448E-2,-2.098569423E-1
5.565641833E1,2.009353489E-1,3.462106735E-2,-2.087916732E-1
5.565842854E1,2.147837877E-1,5.166528746E-2,-2.045306265E-1
5.566043874E1,2.286322117E-1,6.338318437E-2,-2.013348341E-1
5.566244895E1,2.414153665E-1,7.723161578E-2,-1.949432492E-1
5.566445916E1,2.552638054E-1,9.001477808E-2,-1.896169335E-1
5.566646937E1,2.648511827E-1,1.081242561E-1,-1.842906028E-1
5.566847958E1,2.744385600E-1,1.198421568E-1,-1.800295562E-1
5.567048978E1,2.776343226E-1,1.443432271E-1,-1.800295562E-1
5.567249999E1,2.755038142E-1,1.763011366E-1,-1.853558719E-1
5.567451020E1,2.691122293E-1,2.050632536E-1,-1.864211410E-1
5.567652041E1,2.648511827E-1,2.253032625E-1,-1.874863952E-1
5.567853057E1,2.616553903E-1,2.434127480E-1,-1.906821877E-1
5.568054072E1,2.573943138E-1,2.551306486E-1,-1.917474568E-1
5.568255088E1,2.552638054E-1,2.636527419E-1,-1.885516644E-1
5.568456104E1,2.531332672E-1,2.668485343E-1,-1.885516644E-1
5.568657119E1,2.510027587E-1,2.657832801E-1,-1.864211410E-1
5.568858135E1,2.478069514E-1,2.636527419E-1,-1.853558719E-1
5.569059150E1,2.446111590E-1,2.615222335E-1,-1.821600795E-1
5.569260166E1,2.360890508E-1,2.593916953E-1,-1.768337637E-1
5.569461182E1,2.265016884E-1,2.551306486E-1,-1.725727171E-1
5.569662197E1,2.158490419E-1,2.476737946E-1,-1.693769246E-1
5.569863213E1,2.009353489E-1,2.380864173E-1,-1.640505940E-1
5.570064228E1,1.817606091E-1,2.263685167E-1,-1.629853398E-1
5.570265244E1,1.647163928E-1,2.135853618E-1,-1.597895473E-1
5.570466260E1,1.412805915E-1,2.029327303E-1,-1.587242782E-1
5.570667275E1,1.157142594E-1,1.901495606E-1,-1.587242782E-1
5.570868291E1,8.695214242E-2,1.816274524E-1,-1.608548164E-1
5.571069307E1,5.819002539E-2,1.709748209E-1,-1.629853398E-1
5.571270322E1,3.155843541E-2,1.624527127E-1,-1.651158631E-1
5.571471338E1,1.731053460E-3,1.571263820E-1,-1.651158631E-1
5.571672354E1,-2.596580051E-2,1.603221744E-1,-1.693769246E-1
5.571873369E1,-5.685844645E-2,1.528653353E-1,-1.736379713E-1
5.572074385E1,-8.349003643E-2,1.464737505E-1,-1.768337637E-1
5.572275400E1,-1.090563685E-1,1.390169114E-1,-1.800295562E-1
5.572476416E1,-1.356879622E-1,1.315600574E-1,-1.832253486E-1
5.572677432E1,-1.591237634E-1,1.272990108E-1,-1.864211410E-1
5.572878447E1,-1.825595498E-1,1.219726875E-1,-1.906821877E-1
5.573079463E1,-2.038648278E-1,1.145158410E-1,-1.981390417E-1
5.573280479E1,-2.230395675E-1,1.049284711E-1,-2.055958807E-1
5.573481494E1,-2.400837988E-1,9.534109384E-2,-2.141179889E-1
5.573682510E1,-2.539322078E-1,8.362319320E-2,-2.279664129E-1
5.573883525E1,-2.656501234E-1,7.403582335E-2,-2.396843135E-1
5.574084541E1,-2.731069624E-1,6.551371515E-2,-2.545980215E-1
5.574285557E1,-2.805638015E-1,5.486107618E-2,-2.684464455E-1
5.574486572E1,-2.858901322E-1,4.420844093E-2,-2.822948694E-1
5.574687588E1,-2.880206704E-1,3.355580568E-2,-2.982738316E-1
5.574888604E1,-2.869553864E-1,2.609895915E-2,-3.110569715E-1
5.575089619E1,-2.858901322E-1,2.183790505E-2,-3.259706795E-1
5.575290635E1,-2.826943398E-1,1.651158556E-2,-3.387538493E-1
5.575491650E1,-2.731069624E-1,1.438105945E-2,-3.504717350E-1
5.575692666E1,-2.677806616E-1,1.118526794E-2,-3.611243665E-1
5.575893682E1,-2.571280003E-1,7.989477366E-3,-3.707117438E-1
5.576094697E1,-2.496711612E-1,6.924213842E-3,-3.802991211E-1
5.576295713E1,-2.368880063E-1,3.728422802E-3,-3.834949136E-1
5.576496729E1,-2.241048366E-1,1.597895520E-3,-3.888212144E-1
5.576697744E1,-2.113216817E-1,-1.597895520E-3,-3.898864985E-1
5.576898760E1,-1.964079887E-1,-1.597895520E-3,-3.898864985E-1
5.577099775E1,-1.804290265E-1,-3.728422802E-3,-3.877559602E-1
5.577300791E1,-1.665806025E-1,-2.663159044E-3,-3.856254518E-1
5.577501807E1,-1.495363861E-1,-5.326318205E-4,-3.813643754E-1
5.577702822E1,-1.346226931E-1,2.663159044E-3,-3.739075363E-1
5.577903838E1,-1.154479459E-1,6.924213842E-3,-3.653854430E-1
5.578104854E1,-9.840372950E-2,1.225053146E-2,-3.568633199E-1
5.578305874E1,-7.816372067E-2,1.331579592E-2,-3.451454341E-1
5.578506895E1,-5.898897350E-2,1.757685095E-2,-3.323622644E-1
5.578707916E1,-3.981423005E-2,2.396843210E-2,-3.217096329E-1
5.578908937E1,-1.850895584E-2,3.142527863E-2,-3.099917173E-1
5.579109958E1,6.657897611E-4,3.888212144E-2,-2.961432934E-1
5.579310979E1,2.090579830E-2,4.527370632E-2,-2.833601236E-1
5.579511999E1,3.901528195E-2,5.060002208E-2,-2.684464455E-1
5.579713020E1,5.712476373E-2,5.592634156E-2,-2.535327375E-1
5.579914041E1,7.203845680E-2,5.912213027E-2,-2.375537902E-1
5.580115062E1,9.014793485E-2,6.125266105E-2,-2.237053663E-1
5.580316083E1,1.050616279E-1,6.125266105E-2,-2.087916732E-1
5.580517104E1,1.189100519E-1,6.125266105E-2,-1.928127259E-1
5.580718124E1,1.284974217E-1,6.231792271E-2,-1.768337637E-1
5.580919145E1,1.391500682E-1,5.592634156E-2,-1.629853398E-1
5.581120166E1,1.498026997E-1,5.166528746E-2,-1.448758543E-1
5.581321187E1,1.529984921E-1,4.314317927E-2,-1.278316379E-1
5.581522208E1,1.625858694E-1,3.462106735E-2,-1.118526831E-1
5.581723228E1,1.657816470E-1,2.183790505E-2,-9.800425172E-2
5.581924249E1,1.700427085E-1,1.118526794E-2,-7.989477366E-2
5.582125270E1,1.711079776E-1,-5.326318205E-4,-6.285055727E-2
5.582326291E1,1.700427085E-1,-1.012000442E-2,-4.580633715E-2
5.582527312E1,1.679121852E-1,-2.290316857E-2,-2.982738242E-2
5.582728333E1,1.657816470E-1,-3.781685978E-2,-1.278316416E-2
5.582929354E1,1.604553312E-1,-4.953476042E-2,2.130527282E-3
5.583130374E1,1.572595388E-1,-6.444845349E-2,1.491369121E-2
5.583331395E1,1.487374306E-1,-7.723161578E-2,2.876211889E-2
5.583532416E1,1.434111148E-1,-8.681898564E-2,4.048001766E-2
5.583733437E1,1.348890066E-1,-9.747162461E-2,5.326318368E-2
5.583934458E1,1.274321675E-1,-1.059937328E-1,6.285055727E-2
5.584135478E1,1.178447902E-1,-1.123853177E-1,7.456845790E-2
5.584336499E1,1.093226820E-1,-1.187768951E-1,8.096003532E-2
5.584537520E1,9.867004305E-2,-1.251684725E-1,9.161267430E-2
5.584738541E1,9.227846563E-2,-1.304948032E-1,9.800425172E-2
5.584939562E1,8.269108832E-2,-1.326253265E-1,1.033305749E-1
5.585140583E1,7.416898012E-2,-1.379516423E-1,1.118526831E-1
5.585341604E1,6.777740270E-2,-1.400821656E-1,1.139832065E-1
5.585542624E1,5.925529078E-2,-1.432779580E-1,1.193095297E-1
5.585743645E1,5.179844424E-2,-1.464737505E-1,1.235705838E-1
5.585944666E1,4.647212476E-2,-1.454084814E-1,1.278316379E-1
5.586145687E1,4.221107066E-2,-1.422126889E-1,1.320926845E-1
5.586346708E1,3.795001656E-2,-1.422126889E-1,1.352884769E-1
5.586547729E1,3.262370080E-2,-1.422126889E-1,1.416800618E-1
5.586748749E1,2.942790836E-2,-1.379516423E-1,1.448758543E-1
5.586949770E1,2.836264484E-2,-1.368863732E-1,1.512674391E-1
5.587150791E1,2.623211779E-2,-1.358211190E-1,1.576590240E-1
5.587351812E1,2.729738131E-2,-1.326253265E-1,1.608548164E-1
5.587552828E1,2.516685426E-2,-1.283642650E-1,1.651158631E-1
5.587753843E1,2.516685426E-2,-1.262337416E-1,1.672463864E-1
5.587954859E1,3.049317189E-2,-1.241032109E-1,1.715074480E-1
5.588155874E1,3.049317189E-2,-1.177116334E-1,1.736379713E-1
5.588356890E1,4.008054361E-2,-1.102547869E-1,1.736379713E-1
5.588557906E1,4.327633604E-2,-1.017326787E-1,1.736379713E-1
5.588758921E1,4.860265180E-2,-9.214530140E-2,1.725727171E-1
5.588959937E1,5.499423668E-2,-7.829687744E-2,1.683116555E-1
5.589160953E1,6.245107949E-2,-6.231792271E-2,1.651158631E-1
5.589361968E1,6.884266436E-2,-4.953476042E-2,1.608548164E-1
5.589562984E1,7.843003422E-2,-3.142527863E-2,1.544632316E-1
5.589763999E1,8.482161909E-2,-1.225053146E-2,1.480716467E-1
5.589965015E1,9.653951973E-2,5.858949851E-3,1.406148076E-1
5.590166031E1,1.071921512E-1,2.396843210E-2,1.342232227E-1
5.590367046E1,1.157142594E-1,4.420844093E-2,1.257011145E-1
5.590568062E1,1.253016293E-1,6.551371515E-2,1.182442605E-1
5.590769078E1,1.348890066E-1,8.575372398E-2,1.086568907E-1
5.590970093E1,1.444763839E-1,1.102547869E-1,9.800425172E-2
5.591171109E1,1.551290154E-1,1.336905807E-1,8.628635854E-2
5.591372124E1,1.615206003E-1,1.581916511E-1,7.776424289E-2
5.591573140E1,1.689774394E-1,1.848232448E-1,6.817687303E-2
5.591774156E1,1.764342934E-1,2.082590461E-1,5.645897239E-2
5.591975171E1,1.817606091E-1,2.316948473E-1,4.474107176E-2
5.592176187E1,1.860216707E-1,2.519348562E-1,3.302317113E-2
5.592377203E1,1.892174482E-1,2.700443268E-1,1.917474531E-2
5.592578218E1,1.934785098E-1,2.902843356E-1,7.456845604E-3
5.592779234E1,1.966743022E-1,3.051980436E-1,-6.391582079E-3
5.592980249E1,2.009353489E-1,3.190464675E-1,-2.024000883E-2
5.593181265E1,2.020006180E-1,3.328948915E-1,-3.302317113E-2
5.593382281E1,2.030658871E-1,3.467433155E-1,-4.580633715E-2
5.593583296E1,2.041311413E-1,3.573959470E-1,-5.539371073E-2
5.593784312E1,2.062616795E-1,3.659180701E-1,-6.817687303E-2
5.593985328E1,2.051964104E-1,3.744401634E-1,-7.776424289E-2
5.594186343E1,2.051964104E-1,3.818970025E-1,-8.735162020E-2
5.594387359E1,2.051964104E-1,3.872233331E-1,-9.587372839E-2
5.594588374E1,2.041311413E-1,3.914843798E-1,-1.065263674E-1
5.594789390E1,2.051964104E-1,3.936149180E-1,-1.139832065E-1
5.594990406E1,2.041311413E-1,3.968107104E-1,-1.214400530E-1
5.595191421E1,2.030658871E-1,3.968107104E-1,-1.278316379E-1
5.595392437E1,2.020006180E-1,3.978759646E-1,-1.342232227E-1
5.595593452E1,1.998700947E-1,3.968107104E-1,-1.416800618E-1
5.595794468E1,2.009353489E-1,3.989412189E-1,-1.459411234E-1
5.595995484E1,1.977395564E-1,3.968107104E-1,-1.512674391E-1
5.596196499E1,1.966743022E-1,3.968107104E-1,-1.533979625E-1
5.596397515E1,1.945437789E-1,4.000065029E-1,-1.576590240E-1
5.596598531E1,1.913479865E-1,4.010717571E-1,-1.608548164E-1
5.596799546E1,1.892174482E-1,4.021370113E-1,-1.619200706E-1
5.597000562E1,1.838911325E-1,4.032022953E-1,-1.629853398E-1
5.597201578E1,1.796300858E-1,4.042675495E-1,-1.640505940E-1
5.597402593E1,1.743037701E-1,4.042675495E-1,-1.651158631E-1
5.597603609E1,1.668469161E-1,4.032022953E-1,-1.661811322E-1
5.597804624E1,1.561942846E-1,4.000065029E-1,-1.629853398E-1
5.598005645E1,1.466069072E-1,4.000065029E-1,-1.640505940E-1
5.598206666E1,1.380847991E-1,3.978759646E-1,-1.587242782E-1
5.598407687E1,1.263668984E-1,3.968107104E-1,-1.576590240E-1
5.598608708E1,1.125184745E-1,3.978759646E-1,-1.533979625E-1
5.598809728E1,9.867004305E-2,3.978759646E-1,-1.491369158E-1
5.599010749E1,8.269108832E-2,3.968107104E-1,-1.480716467E-1
5.599211770E1,6.564687192E-2,3.989412189E-1,-1.459411234E-1
5.599412791E1,4.860265180E-2,4.000065029E-1,-1.459411234E-1
5.599613812E1,3.155843541E-2,4.021370113E-1,-1.427453309E-1
5.599814833E1,1.344895363E-2,4.010717571E-1,-1.448758543E-1
5.600015854E1,-2.530001104E-3,3.989412189E-1,-1.448758543E-1
5.600216874E1,-2.063948289E-2,3.978759646E-1,-1.470063776E-1
5.600417895E1,-3.448791057E-2,3.978759646E-1,-1.502021700E-1
5.600618916E1,-5.153212696E-2,3.936149180E-1,-1.544632316E-1
5.600819937E1,-6.325002760E-2,3.925496638E-1,-1.555284858E-1
5.601020958E1,-7.283740491E-2,3.925496638E-1,-1.597895473E-1
5.601221979E1,-8.668582886E-2,3.861580789E-1,-1.640505940E-1
5.601422999E1,-9.627319872E-2,3.840275407E-1,-1.672463864E-1
5.601624020E1,-1.058605760E-1,3.818970025E-1,-1.683116555E-1
5.601825041E1,-1.133174226E-1,3.829622865E-1,-1.704421788E-1
5.602026062E1,-1.218395308E-1,3.808317482E-1,-1.704421788E-1
5.602227083E1,-1.282311082E-1,3.829622865E-1,-1.715074480E-1
5.602428104E1,-1.303616315E-1,3.840275407E-1,-1.715074480E-1
5.602629124E1,-1.356879622E-1,3.850927949E-1,-1.715074480E-1
5.602830145E1,-1.388837546E-1,3.893538713E-1,-1.704421788E-1
5.603031166E1,-1.431448013E-1,3.914843798E-1,-1.683116555E-1
5.603232187E1,-1.463405937E-1,3.978759646E-1,-1.661811322E-1
5.603433208E1,-1.484711170E-1,4.010717571E-1,-1.629853398E-1
5.603634228E1,-1.495363861E-1,4.074633420E-1,-1.576590240E-1
5.603835249E1,-1.527321786E-1,4.127896726E-1,-1.523326933E-1
5.604036270E1,-1.537974328E-1,4.213117659E-1,-1.459411234E-1
5.604237291E1,-1.537974328E-1,4.308991432E-1,-1.395495385E-1
5.604438312E1,-1.527321786E-1,4.394212663E-1,-1.310274303E-1
5.604639333E1,-1.527321786E-1,4.522044063E-1,-1.225053221E-1
5.604840354E1,-1.516669095E-1,4.649875760E-1,-1.150484756E-1
5.605041374E1,-1.495363861E-1,4.745749533E-1,-1.075916290E-1
5.605242395E1,-1.452753246E-1,4.873581231E-1,-1.001347825E-1
5.605443416E1,-1.388837546E-1,5.001412630E-1,-9.267793596E-2
5.605644437E1,-1.324921697E-1,5.086634159E-1,-8.735162020E-2
5.605845458E1,-1.229047924E-1,5.171855092E-1,-7.776424289E-2
5.606046478E1,-1.133174226E-1,5.257076025E-1,-7.137266546E-2
5.606247499E1,-1.005342528E-1,5.310339332E-1,-6.604634225E-2
5.606448520E1,-8.668582886E-2,5.395560265E-1,-5.752423778E-2
5.606649541E1,-7.070687413E-2,5.448823571E-1,-5.219791830E-2
5.606850562E1,-5.366265774E-2,5.480781198E-1,-4.580633715E-2
5.607051583E1,-3.874896467E-2,5.534044504E-1,-4.048001766E-2
5.607252598E1,-1.957421936E-2,5.566002727E-1,-3.515370190E-2
5.607453614E1,6.657897611E-4,5.597960353E-1,-3.089264594E-2
5.607654630E1,1.771000773E-2,5.576655269E-1,-2.450106293E-2
5.607855645E1,3.475422785E-2,5.576655269E-1,-1.917474531E-2
5.608056661E1,5.286370963E-2,5.523391962E-1,-1.384842768E-2
5.608257677E1,6.884266436E-2,5.491434336E-1,-7.456845604E-3
5.608458692E1,8.269108832E-2,5.438171029E-1,-0.000000000E0
5.608659708E1,9.547425061E-2,5.352949500E-1,7.456845604E-3
5.608860723E1,1.093226820E-1,5.267728567E-1,2.024000883E-2
5.609061739E1,1.146489978E-1,5.139896870E-1,2.769685537E-2
5.609262755E1,1.221058443E-1,5.054675937E-1,3.728422895E-2
5.609463770E1,1.274321675E-1,4.937497079E-1,4.261054471E-2
5.609664786E1,1.295626909E-1,4.809665382E-1,5.113265663E-2
5.609865802E1,1.316932142E-1,4.671181142E-1,5.858949944E-2
5.610066817E1,1.316932142E-1,4.532696903E-1,6.391581893E-2
5.610267833E1,1.306279600E-1,4.383559823E-1,6.711161137E-2
5.610468848E1,1.316932142E-1,4.245075583E-1,6.924213469E-2
5.610669864E1,1.306279600E-1,4.117243886E-1,7.137266546E-2
5.610870880E1,1.284974217E-1,3.978759646E-1,6.924213469E-2
5.611071895E1,1.284974217E-1,3.808317482E-1,6.498108059E-2
5.611272911E1,1.242363751E-1,3.648527861E-1,6.285055727E-2
5.611473927E1,1.221058443E-1,3.499391079E-1,5.858949944E-2
5.611674942E1,1.199753210E-1,3.382211924E-1,5.539371073E-2
5.611875958E1,1.189100519E-1,3.275685608E-1,5.006739125E-2
5.612076973E1,1.135837361E-1,3.169159293E-1,4.580633715E-2
5.612277989E1,1.082574204E-1,3.094590902E-1,4.048001766E-2
5.612479005E1,1.071921512E-1,2.988064587E-1,3.195790946E-2
5.612680020E1,1.029310971E-1,2.860232890E-1,2.556632832E-2
5.612881036E1,9.867004305E-2,2.764359117E-1,1.810948178E-2
5.613082052E1,9.227846563E-2,2.604569495E-1,1.171789970E-2
5.613283067E1,9.014793485E-2,2.455432713E-1,3.195791040E-3
5.613484083E1,8.269108832E-2,2.316948473E-1,-4.261054564E-3
5.613685098E1,7.843003422E-2,2.189116776E-1,-1.065263618E-2
5.613886114E1,7.203845680E-2,2.008021921E-1,-1.704421826E-2
5.614087130E1,6.564687192E-2,1.858884990E-1,-2.237053588E-2
5.614288145E1,5.925529078E-2,1.720400751E-1,-2.876211889E-2
5.614489161E1,5.179844424E-2,1.581916511E-1,-3.302317113E-2
5.614690176E1,5.073318258E-2,1.507348120E-1,-3.941475600E-2
5.614891192E1,4.966791719E-2,1.464737505E-1,-4.793686420E-2
5.615092208E1,4.860265180E-2,1.358211190E-1,-5.326318368E-2
5.615293223E1,4.966791719E-2,1.198421568E-1,-5.965476483E-2
5.615494239E1,5.179844424E-2,1.027979404E-1,-6.604634225E-2
5.615695255E1,5.286370963E-2,8.468846232E-2,-7.030740380E-2
5.615896270E1,5.925529078E-2,6.551371515E-2,-7.350318879E-2
5.616097286E1,6.351634115E-2,4.740423337E-2,-7.882951200E-2
5.616298302E1,6.990792602E-2,3.462106735E-2,-8.415582776E-2
5.616499317E1,7.843003422E-2,2.503369562E-2,-8.628635854E-2
5.616700333E1,8.588688076E-2,1.970737800E-2,-8.948214352E-2
5.616901348E1,9.547425061E-2,1.331579592E-2,-9.374319762E-2
5.617102364E1,1.018658355E-1,1.331579592E-2,-9.587372839E-2
5.617303380E1,1.157142594E-1,1.225053146E-2,-9.906952083E-2
5.617504395E1,1.284974217E-1,1.012000442E-2,-9.693899006E-2
5.617705416E1,1.412805915E-1,7.989477366E-3,-9.800425172E-2
5.617906437E1,1.572595388E-1,6.924213842E-3,-9.587372839E-2
5.618107458E1,1.721732318E-1,5.858949851E-3,-9.054741263E-2
5.618308479E1,1.881521940E-1,3.728422802E-3,-8.735162020E-2
5.618509499E1,2.062616795E-1,5.858949851E-3,-8.628635854E-2
5.618710520E1,2.233058959E-1,3.728422802E-3,-8.096003532E-2
5.618911541E1,2.392848432E-1,5.858949851E-3,-7.563371956E-2
5.619112562E1,2.563290596E-1,6.924213842E-3,-7.243792713E-2
5.619313583E1,2.723080218E-1,6.924213842E-3,-6.604634225E-2
5.619514270E1,2.872217000E-1,7.989477366E-3,-5.965476483E-2
5.619714958E1,3.010701239E-1,9.054740891E-3,-5.006739125E-2
5.619915687E1,3.149185777E-1,1.331579592E-2,-4.154528305E-2
5.620116468E1,3.234406710E-1,1.544632297E-2,-2.876211889E-2
5.620317307E1,3.340933025E-1,1.864211448E-2,-1.491369121E-2
5.620518208E1,3.394196332E-1,2.290316857E-2,1.065263641E-3
5.620719177E1,3.447459340E-1,2.290316857E-2,1.917474531E-2
5.620920208E1,3.490070105E-1,2.609895915E-2,3.408843651E-2
5.621121302E1,3.468764722E-1,2.929474972E-2,5.113265663E-2
5.621322452E1,3.479417264E-1,2.716422267E-2,6.817687303E-2
5.621523650E1,3.447459340E-1,2.716422267E-2,8.735162020E-2
5.621724890E1,3.415501416E-1,2.716422267E-2,1.054610983E-1
5.621926161E1,3.340933025E-1,3.036001325E-2,1.246358454E-1
5.622127447E1,3.255712092E-1,3.142527863E-2,1.427453309E-1
5.622328739E1,3.170490861E-1,3.142527863E-2,1.608548164E-1
5.622529973E1,3.021354079E-1,3.355580568E-2,1.757684946E-1
5.622730989E1,2.893522382E-1,3.462106735E-2,1.917474568E-1
5.622932005E1,2.733732760E-1,3.462106735E-2,2.045306265E-1
5.623133020E1,2.573943138E-1,3.355580568E-2,2.173137814E-1
5.623334036E1,2.392848432E-1,3.568633273E-2,2.258358896E-1
5.623535052E1,2.233058959E-1,3.249054030E-2,2.332927436E-1
5.623736067E1,2.041311413E-1,2.822948620E-2,2.418148518E-1
5.623937083E1,1.860216707E-1,2.822948620E-2,2.450106442E-1
5.624138098E1,1.679121852E-1,2.396843210E-2,2.460758984E-1
5.624339114E1,1.519332230E-1,1.864211448E-2,2.471411675E-1
5.624540130E1,1.370195299E-1,1.118526794E-2,2.450106442E-1
5.624741145E1,1.221058443E-1,3.728422802E-3,2.418148518E-1
5.624942161E1,1.061268896E-1,-1.012000442E-2,2.407495826E-1
5.625143177E1,9.547425061E-2,-2.609895915E-2,2.343579978E-1
5.625344192E1,8.162582666E-2,-4.633896798E-2,2.290316820E-1
5.625545208E1,7.523424178E-2,-6.870950758E-2,2.226400971E-1
5.625746223E1,6.564687192E-2,-9.640636295E-2,2.141179889E-1
5.625947239E1,6.138581783E-2,-1.262337416E-1,2.077264041E-1
5.626148255E1,5.712476373E-2,-1.581916511E-1,1.992042959E-1
5.626349270E1,5.499423668E-2,-1.901495606E-1,1.928127259E-1
5.626550286E1,5.179844424E-2,-2.210422009E-1,1.832253486E-1
5.626751302E1,5.179844424E-2,-2.498043180E-1,1.747032404E-1
5.626952317E1,5.286370963E-2,-2.785664499E-1,1.683116555E-1
5.627153333E1,5.499423668E-2,-3.051980436E-1,1.619200706E-1
5.627354348E1,6.032055244E-2,-3.350254297E-1,1.555284858E-1
5.627555364E1,6.671213359E-2,-3.616569936E-1,1.502021700E-1
5.627756380E1,7.416898012E-2,-3.872233331E-1,1.459411234E-1
5.627957395E1,8.375635743E-2,-4.149201810E-1,1.416800618E-1
5.628158411E1,9.760478139E-2,-4.394212663E-1,1.384842694E-1
